longitude,latitude,floor,buildingid,spaceid,relativeposition,userid,phoneid,timestamp,validation
-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715407,0
-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715354,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715711,0
-7424.407800000161,4864901.759999998,0,1,235,2,16,14,1371715526,0
-7427.868400000036,4864896.747000001,0,1,227,2,16,14,1371715478,0
-7426.483600001782,4864899.974799998,0,1,238,2,16,14,1371715500,0
-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715538,0
-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715972,0
-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715919,0
-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715736,0
-7449.083129256964,4864874.628452435,0,1,225,1,16,14,1371715993,0
-7447.57271561399,4864877.348263264,0,1,224,1,16,14,1371715942,0
-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716068,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716440,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716122,0
-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716050,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716715,0
-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716676,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716700,0
-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716598,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716520,0
-7453.170400001109,4864828.667000003,1,1,207,2,16,14,1371717013,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716961,0
-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716769,0
-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716930,0
-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717036,0
-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717293,0
-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717268,0
-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717237,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717216,0
-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719925,0
-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719948,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717322,0
-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717406,0
-7480.428210925311,4864867.091147952,1,1,16,1,16,14,1371717540,0
-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720033,0
-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719983,0
-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720083,0
-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720057,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720181,0
-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720205,0
-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720151,0
-7374.897300001234,4864855.5392,1,2,105,2,16,14,1371720106,0
-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720226,0
-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720244,0
-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720299,0
-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720279,0
-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720314,0
-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720262,0
-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720355,0
-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720336,0
-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720395,0
-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720375,0
-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720457,0
-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720438,0
-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720496,0
-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720476,0
-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720412,0
-7312.662200000137,4864807.624899998,1,2,133,2,16,14,1371720578,0
-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720553,0
-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720597,0
-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720531,0
-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720624,0
-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720676,0
-7336.2989999987185,4864829.050399996,1,2,111,2,16,14,1371720694,0
-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720647,0
-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720774,0
-7366.037799999118,4864845.549400002,1,2,107,2,16,14,1371720797,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720820,0
-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720755,0
-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720736,0
-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714087,0
-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714116,0
-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714148,0
-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714069,0
-7456.977499999107,4864830.765100002,0,1,203,2,16,14,1371714417,0
-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714327,0
-7469.871500000358,4864864.364799999,0,1,10,2,16,14,1371714173,0
-7454.2391000017515,4864829.266000004,0,1,202,2,16,14,1371714461,0
-7457.665500000118,4864823.6099999985,0,1,247,2,16,14,1371714499,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714594,0
-7460.279699999839,4864824.969700001,0,1,248,2,16,14,1371714573,0
-7450.481994569302,4864817.724448785,0,1,247,1,16,14,1371714523,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714636,0
-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714707,0
-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714717,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714608,0
-7423.182180404663,4864855.7189594135,0,1,217,1,16,14,1371714930,0
-7424.3016000017515,4864859.706600003,0,1,218,2,16,14,1371714956,0
-7425.661100000143,4864873.132700004,0,1,216,2,16,14,1371714858,0
-7426.938324466348,4864864.108050242,0,1,216,1,16,14,1371714880,0
-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371714908,0
-7421.9332000017175,4864863.970899999,0,1,219,2,16,14,1371715008,0
-7419.789388634264,4864861.91686368,0,1,219,1,16,14,1371715031,0
-7421.30021238327,4864859.197052851,0,1,218,1,16,14,1371714979,0
-7421.145399998874,4864865.389200002,0,1,220,2,16,14,1371715068,0
-7423.060899998993,4864877.686099999,0,1,246,2,16,14,1371715205,0
-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371715165,0
-7417.8315513432035,4864865.352306284,0,1,220,1,16,14,1371715089,0
-7410.692299999297,4864890.038199998,0,1,243,2,16,14,1371715266,0
-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715407,0
-7424.804142381996,4864898.435409412,0,1,237,1,16,14,1371715427,0
-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715354,0
-7404.491683006287,4864890.4166426435,0,1,244,1,16,14,1371715301,0
-7410.026599999516,4864887.749600002,0,1,244,2,16,14,1371715326,0
-7427.868400000036,4864896.747000001,0,1,227,2,16,14,1371715478,0
-7424.407800000161,4864901.759999998,0,1,235,2,16,14,1371715526,0
-7426.627799998969,4864896.057800001,0,1,249,2,16,14,1371715451,0
-7426.483600001782,4864899.974799998,0,1,238,2,16,14,1371715500,0
-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715737,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715711,0
-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715920,0
-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715538,0
-7449.083129256964,4864874.628452435,0,1,225,1,16,14,1371715994,0
-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716046,0
-7447.57271561399,4864877.348263264,0,1,224,1,16,14,1371715943,0
-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715972,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716122,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716440,0
-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716598,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716520,0
-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716069,0
-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716677,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716715,0
-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716769,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716700,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716961,0
-7408.714525613935,4864892.911716394,1,1,203,1,16,14,1371716822,0
-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717037,0
-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716930,0
-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717238,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717216,0
-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717269,0
-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717293,0
-7458.381099998952,4864852.149700001,1,1,215,2,16,14,1371717118,0
-7469.871500000358,4864864.364799999,1,1,17,2,16,14,1371717450,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717322,0
-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717406,0
-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719924,0
-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719948,0
-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720058,0
-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720033,0
-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719984,0
-7374.897300001234,4864855.5392,1,2,105,2,16,14,1371720106,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720181,0
-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720151,0
-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720083,0
-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720226,0
-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720262,0
-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720245,0
-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720205,0
-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720279,0
-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720299,0
-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720336,0
-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720315,0
-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720355,0
-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720396,0
-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720439,0
-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720412,0
-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720375,0
-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720532,0
-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720557,0
-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720496,0
-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720457,0
-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720477,0
-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720626,0
-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720598,0
-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720647,0
-7312.662200000137,4864807.624899998,1,2,133,2,16,14,1371720581,0
-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720676,0
-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720775,0
-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720755,0
-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720737,0
-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714070,0
-7366.037799999118,4864845.549400002,1,2,107,2,16,14,1371720797,0
-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714085,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720820,0
-7469.871500000358,4864864.364799999,0,1,10,2,16,14,1371714172,0
-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714149,0
-7456.977499999107,4864830.765100002,0,1,203,2,16,14,1371714417,0
-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714325,0
-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714117,0
-7460.279699999839,4864824.969700001,0,1,248,2,16,14,1371714574,0
-7450.481994569302,4864817.724448785,0,1,247,1,16,14,1371714523,0
-7457.665500000118,4864823.6099999985,0,1,247,2,16,14,1371714499,0
-7454.2391000017515,4864829.266000004,0,1,202,2,16,14,1371714461,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714636,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714609,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714595,0
-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714708,0
-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714719,0
-7425.661100000143,4864873.132700004,0,1,216,2,16,14,1371714856,0
-7426.938324466348,4864864.108050242,0,1,216,1,16,14,1371714880,0
-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371714908,0
-7424.3016000017515,4864859.706600003,0,1,218,2,16,14,1371714956,0
-7419.789388634264,4864861.91686368,0,1,219,1,16,14,1371715031,0
-7421.9332000017175,4864863.970899999,0,1,219,2,16,14,1371715008,0
-7423.182180404663,4864855.7189594135,0,1,217,1,16,14,1371714931,0
-7421.30021238327,4864859.197052851,0,1,218,1,16,14,1371714978,0
-7417.8315513432035,4864865.352306284,0,1,220,1,16,14,1371715089,0
-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371715165,0
-7421.145399998874,4864865.389200002,0,1,220,2,16,14,1371715068,0
-7423.060899998993,4864877.686099999,0,1,246,2,16,14,1371715205,0
-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715354,0
-7410.026599999516,4864887.749600002,0,1,244,2,16,14,1371715326,0
-7410.692299999297,4864890.038199998,0,1,243,2,16,14,1371715260,0
-7404.491683006287,4864890.4166426435,0,1,244,1,16,14,1371715302,0
-7427.868400000036,4864896.747000001,0,1,227,2,16,14,1371715483,0
-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715407,0
-7426.627799998969,4864896.057800001,0,1,249,2,16,14,1371715452,0
-7424.804142381996,4864898.435409412,0,1,237,1,16,14,1371715432,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715712,0
-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715737,0
-7426.483600001782,4864899.974799998,0,1,238,2,16,14,1371715504,0
-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715539,0
-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715920,0
-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715973,0
-7449.083129256964,4864874.628452435,0,1,225,1,16,14,1371715994,0
-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716047,0
-7447.57271561399,4864877.348263264,0,1,224,1,16,14,1371715943,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716122,0
-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716069,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716440,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716521,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716701,0
-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716599,0
-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716769,0
-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716677,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716716,0
-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716930,0
-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717040,0
-7408.714525613935,4864892.911716394,1,1,203,1,16,14,1371716820,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716961,0
-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717238,0
-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717294,0
-7458.381099998952,4864852.149700001,1,1,215,2,16,14,1371717115,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717217,0
-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717269,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717322,0
-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719949,0
-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717406,0
-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719924,0
-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720084,0
-7374.897300001234,4864855.5392,1,2,105,2,16,14,1371720107,0
-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719984,0
-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720034,0
-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720058,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720181,0
-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720245,0
-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720227,0
-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720206,0
-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720152,0
-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720300,0
-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720316,0
-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720262,0
-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720280,0
-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720344,0
-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720355,0
-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720375,0
-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720396,0
-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720439,0
-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720466,0
-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720496,0
-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720413,0
-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720477,0
-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720532,0
-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720554,0
-7312.662200000137,4864807.624899998,1,2,133,2,16,14,1371720579,0
-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720598,0
-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720756,0
-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720737,0
-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720625,0
-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720678,0
-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720648,0
-7366.037799999118,4864845.549400002,1,2,107,2,16,14,1371720798,0
-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714070,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720821,0
-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720775,0
-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714149,0
-7469.871500000358,4864864.364799999,0,1,10,2,16,14,1371714174,0
-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714117,0
-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714328,0
-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714086,0
-7450.481994569302,4864817.724448785,0,1,247,1,16,14,1371714524,0
-7454.2391000017515,4864829.266000004,0,1,202,2,16,14,1371714462,0
-7457.665500000118,4864823.6099999985,0,1,247,2,16,14,1371714499,0
-7456.977499999107,4864830.765100002,0,1,203,2,16,14,1371714418,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714636,0
-7460.279699999839,4864824.969700001,0,1,248,2,16,14,1371714574,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714595,0
-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714609,0
-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714708,0
-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371714909,0
-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714719,0
-7426.938324466348,4864864.108050242,0,1,216,1,16,14,1371714880,0
-7425.661100000143,4864873.132700004,0,1,216,2,16,14,1371714872,0
-7421.30021238327,4864859.197052851,0,1,218,1,16,14,1371714979,0
-7424.3016000017515,4864859.706600003,0,1,218,2,16,14,1371714957,0
-7419.789388634264,4864861.91686368,0,1,219,1,16,14,1371715032,0
-7421.9332000017175,4864863.970899999,0,1,219,2,16,14,1371715009,0
-7423.182180404663,4864855.7189594135,0,1,217,1,16,14,1371714931,0
-7417.8315513432035,4864865.352306284,0,1,220,1,16,14,1371715090,0
-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371715166,0
-7423.060899998993,4864877.686099999,0,1,246,2,16,14,1371715207,0
-7421.145399998874,4864865.389200002,0,1,220,2,16,14,1371715069,0
-7410.692299999297,4864890.038199998,0,1,243,2,16,14,1371715262,0
-7410.026599999516,4864887.749600002,0,1,244,2,16,14,1371715326,0
-7404.491683006287,4864890.4166426435,0,1,244,1,16,14,1371715302,0
-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715355,0
-7426.627799998969,4864896.057800001,0,1,249,2,16,14,1371715452,0
-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715408,0
-7427.868400000036,4864896.747000001,0,1,227,2,16,14,1371715481,0
-7426.483600001782,4864899.974799998,0,1,238,2,16,14,1371715501,0
-7424.804142381996,4864898.435409412,0,1,237,1,16,14,1371715428,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715712,0
-7424.407800000161,4864901.759999998,0,1,235,2,16,14,1371715524,0
-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715539,0
-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715737,0
-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715920,0
-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715973,0
-7449.083129256964,4864874.628452435,0,1,225,1,16,14,1371715994,0
-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716047,0
-7447.57271561399,4864877.348263264,0,1,224,1,16,14,1371715943,0
-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716122,0
-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716599,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716441,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716521,0
-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716070,0
-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716770,0
-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716677,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716716,0
-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716701,0
-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716962,0
-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717038,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717217,0
-7408.714525613935,4864892.911716394,1,1,203,1,16,14,1371716820,0
-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716931,0
-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717323,0
-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717238,0
-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717294,0
-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717269,0
-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719984,0
-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719924,0
-7469.871500000358,4864864.364799999,1,1,17,2,16,14,1371717430,0
-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719949,0
-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717407,0
-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720059,0
-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720034,0
-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720084,0
-7374.897300001234,4864855.5392,1,2,105,2,16,14,1371720107,0
-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720227,0
-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720206,0
-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720152,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720182,0
-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720245,0
-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720315,0
-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720263,0
-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720300,0
-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720280,0
-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720376,0
-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720396,0
-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720356,0
-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720413,0
-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720343,0
-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720458,0
-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720439,0
-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720477,0
-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720497,0
-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720625,0
-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720599,0
-7312.662200000137,4864807.624899998,1,2,133,2,16,14,1371720579,0
-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720533,0
-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720554,0
-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720679,0
-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720756,0
-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720737,0
-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720648,0
-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714071,0
-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720775,0
-7366.037799999118,4864845.549400002,1,2,107,2,16,14,1371720798,0
-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720821,0
-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714086,0
-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714150,0
-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714326,0
-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714118,0
-7469.871500000358,4864864.364799999,0,1,10,2,16,14,1371714176,0
